"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2015209","2015-07-28","250m_16_days_EVI","h11v05",2015304024651,1,6637
"A2015225","2015-08-13","250m_16_days_EVI","h11v05",2015305194029,1,6301
"A2015241","2015-08-29","250m_16_days_EVI","h11v05",2015305205157,1,4985
"A2015257","2015-09-14","250m_16_days_EVI","h11v05",2015306150751,1,5284
"A2015273","2015-09-30","250m_16_days_EVI","h11v05",2015307054812,1,3665
"A2015289","2015-10-16","250m_16_days_EVI","h11v05",2015317212007,1,3885
"A2015305","2015-11-01","250m_16_days_EVI","h11v05",2015335131659,1,2043
"A2015321","2015-11-17","250m_16_days_EVI","h11v05",2015343135258,1,2595
"A2015337","2015-12-03","250m_16_days_EVI","h11v05",2016004171651,1,2821
"A2015353","2015-12-19","250m_16_days_EVI","h11v05",2018222150610,1,2427
"A2016001","2016-01-01","250m_16_days_EVI","h11v05",2016029064308,1,2427
"A2016017","2016-01-17","250m_16_days_EVI","h11v05",2016035114834,1,1649
"A2016033","2016-02-02","250m_16_days_EVI","h11v05",2016050023434,1,1835
"A2016049","2016-02-18","250m_16_days_EVI","h11v05",2016109133534,1,1966
"A2016065","2016-03-05","250m_16_days_EVI","h11v05",2016111112403,1,2221
"A2016081","2016-03-21","250m_16_days_EVI","h11v05",2017097233451,1,2671
"A2016097","2016-04-06","250m_16_days_EVI","h11v05",2016114040325,1,3061
"A2016113","2016-04-22","250m_16_days_EVI","h11v05",2016130115747,1,3779
"A2016129","2016-05-08","250m_16_days_EVI","h11v05",2016147112452,1,6489
"A2016145","2016-05-24","250m_16_days_EVI","h11v05",2016166145234,1,6518
"A2016161","2016-06-09","250m_16_days_EVI","h11v05",2016184000438,1,7147
"A2016177","2016-06-25","250m_16_days_EVI","h11v05",2016200095657,1,5926
"A2016193","2016-07-11","250m_16_days_EVI","h11v05",2016215085032,1,5757
"A2016209","2016-07-27","250m_16_days_EVI","h11v05",2016229083034,1,6497
"A2016225","2016-08-12","250m_16_days_EVI","h11v05",2016243085357,1,5844
"A2016241","2016-08-28","250m_16_days_EVI","h11v05",2016263150701,1,5525
"A2016257","2016-09-13","250m_16_days_EVI","h11v05",2016274150343,1,4473
"A2016273","2016-09-29","250m_16_days_EVI","h11v05",2016292070332,1,3954
"A2016289","2016-10-15","250m_16_days_EVI","h11v05",2016306035852,1,3068
"A2016305","2016-10-31","250m_16_days_EVI","h11v05",2016322045151,1,2337
"A2016321","2016-11-16","250m_16_days_EVI","h11v05",2016340092108,1,1972
"A2016337","2016-12-02","250m_16_days_EVI","h11v05",2016357041037,1,1911
"A2016353","2016-12-18","250m_16_days_EVI","h11v05",2017010085939,1,2128
"A2017001","2017-01-01","250m_16_days_EVI","h11v05",2017020220114,1,2178
"A2017017","2017-01-17","250m_16_days_EVI","h11v05",2017034074423,1,1904
"A2017033","2017-02-02","250m_16_days_EVI","h11v05",2017053060909,1,1772
"A2017049","2017-02-18","250m_16_days_EVI","h11v05",2017066032232,1,2298
"A2017065","2017-03-06","250m_16_days_EVI","h11v05",2017082120735,1,2389
"A2017081","2017-03-22","250m_16_days_EVI","h11v05",2017111085122,1,2671
"A2017097","2017-04-07","250m_16_days_EVI","h11v05",2017116142208,1,3201
"A2017113","2017-04-23","250m_16_days_EVI","h11v05",2017131014501,1,5785
"A2017129","2017-05-09","250m_16_days_EVI","h11v05",2017145230345,1,5689
"A2017145","2017-05-25","250m_16_days_EVI","h11v05",2017164072209,1,7334
"A2017161","2017-06-10","250m_16_days_EVI","h11v05",2017178081309,1,6845
"A2017177","2017-06-26","250m_16_days_EVI","h11v05",2017194070331,1,6798
"A2017193","2017-07-12","250m_16_days_EVI","h11v05",2017209234600,1,6726
"A2017209","2017-07-28","250m_16_days_EVI","h11v05",2017234112459,1,6407
"A2017225","2017-08-13","250m_16_days_EVI","h11v05",2017250141703,1,5846
"A2017241","2017-08-29","250m_16_days_EVI","h11v05",2017262085553,1,5353
"A2017257","2017-09-14","250m_16_days_EVI","h11v05",2017276132721,1,4240
"A2017273","2017-09-30","250m_16_days_EVI","h11v05",2017290090529,1,4353
"A2017289","2017-10-16","250m_16_days_EVI","h11v05",2017310142924,1,3523
"A2017305","2017-11-01","250m_16_days_EVI","h11v05",2017325113657,1,2066
"A2017321","2017-11-17","250m_16_days_EVI","h11v05",2017337222202,1,2374
"A2017337","2017-12-03","250m_16_days_EVI","h11v05",2017353222803,1,2260
"A2017353","2017-12-19","250m_16_days_EVI","h11v05",2018004224903,1,2014
"A2018001","2018-01-01","250m_16_days_EVI","h11v05",2018017224513,1,1238
"A2018017","2018-01-17","250m_16_days_EVI","h11v05",2018033223353,1,1603
"A2018033","2018-02-02","250m_16_days_EVI","h11v05",2018049223308,1,2310
"A2018049","2018-02-18","250m_16_days_EVI","h11v05",2018066165607,1,2457
"A2018065","2018-03-06","250m_16_days_EVI","h11v05",2018082151627,1,2816
"A2018081","2018-03-22","250m_16_days_EVI","h11v05",2018097234128,1,3079
"A2018097","2018-04-07","250m_16_days_EVI","h11v05",2018113233959,1,2992
"A2018113","2018-04-23","250m_16_days_EVI","h11v05",2018129234653,1,3735
"A2018129","2018-05-09","250m_16_days_EVI","h11v05",2018151110419,1,5926
"A2018145","2018-05-25","250m_16_days_EVI","h11v05",2018162001543,1,5932
"A2018161","2018-06-10","250m_16_days_EVI","h11v05",2018177235504,1,6493
"A2018177","2018-06-26","250m_16_days_EVI","h11v05",2018197102829,1,6624
"A2018193","2018-07-12","250m_16_days_EVI","h11v05",2018210001554,1,5439
"A2018209","2018-07-28","250m_16_days_EVI","h11v05",2018227125540,1,5851
"A2018225","2018-08-13","250m_16_days_EVI","h11v05",2018242000414,1,5519
"A2018241","2018-08-29","250m_16_days_EVI","h11v05",2018257235305,1,5348
"A2018257","2018-09-14","250m_16_days_EVI","h11v05",2018282125245,1,4861
"A2018273","2018-09-30","250m_16_days_EVI","h11v05",2018295111743,1,5018
"A2018289","2018-10-16","250m_16_days_EVI","h11v05",2018313115934,1,4532
"A2018305","2018-11-01","250m_16_days_EVI","h11v05",2018321224857,1,2770
"A2018321","2018-11-17","250m_16_days_EVI","h11v05",2018338084128,1,2824
"A2018337","2018-12-03","250m_16_days_EVI","h11v05",2018365153649,1,1440
"A2018353","2018-12-19","250m_16_days_EVI","h11v05",2019009042552,1,2150
