"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2018033","2018-02-02","250m_16_days_EVI","h08v05",2018049222926,1,1085
"A2018049","2018-02-18","250m_16_days_EVI","h08v05",2018066165202,1,866
"A2018065","2018-03-06","250m_16_days_EVI","h08v05",2018082151701,1,1075
"A2018081","2018-03-22","250m_16_days_EVI","h08v05",2018097233925,1,1037
"A2018097","2018-04-07","250m_16_days_EVI","h08v05",2018113234007,1,1173
"A2018113","2018-04-23","250m_16_days_EVI","h08v05",2018129235116,1,1125
"A2018129","2018-05-09","250m_16_days_EVI","h08v05",2018151110134,1,1086
"A2018145","2018-05-25","250m_16_days_EVI","h08v05",2018162000452,1,1146
"A2018161","2018-06-10","250m_16_days_EVI","h08v05",2018177235938,1,1242
"A2018177","2018-06-26","250m_16_days_EVI","h08v05",2018197102822,1,1149
"A2018193","2018-07-12","250m_16_days_EVI","h08v05",2018210001605,1,1427
"A2018209","2018-07-28","250m_16_days_EVI","h08v05",2018227125622,1,1412
"A2018225","2018-08-13","250m_16_days_EVI","h08v05",2018242000006,1,1513
"A2018241","2018-08-29","250m_16_days_EVI","h08v05",2018258000444,1,1597
"A2018257","2018-09-14","250m_16_days_EVI","h08v05",2018282125616,1,1276
"A2018273","2018-09-30","250m_16_days_EVI","h08v05",2018295105634,1,1304
"A2018289","2018-10-16","250m_16_days_EVI","h08v05",2018313115921,1,1429
"A2018305","2018-11-01","250m_16_days_EVI","h08v05",2018321225857,1,1286
"A2018321","2018-11-17","250m_16_days_EVI","h08v05",2018338084403,1,1305
"A2018337","2018-12-03","250m_16_days_EVI","h08v05",2018365153713,1,1082
"A2018353","2018-12-19","250m_16_days_EVI","h08v05",2019009042809,1,996
