"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2018161","2018-06-10","250m_16_days_EVI","h12v04",2018177235723,1,6142
"A2018177","2018-06-26","250m_16_days_EVI","h12v04",2018197102904,1,6779
"A2018193","2018-07-12","250m_16_days_EVI","h12v04",2018210001425,1,7507
"A2018209","2018-07-28","250m_16_days_EVI","h12v04",2018227125035,1,6139
"A2018225","2018-08-13","250m_16_days_EVI","h12v04",2018241235601,1,5366
"A2018241","2018-08-29","250m_16_days_EVI","h12v04",2018258000153,1,6678
"A2018257","2018-09-14","250m_16_days_EVI","h12v04",2018282130537,1,5685
"A2018273","2018-09-30","250m_16_days_EVI","h12v04",2018295111811,1,4653
"A2018289","2018-10-16","250m_16_days_EVI","h12v04",2018313120027,1,2806
"A2018305","2018-11-01","250m_16_days_EVI","h12v04",2018321224537,1,2050
"A2018321","2018-11-17","250m_16_days_EVI","h12v04",2018338084038,1,1307
"A2018337","2018-12-03","250m_16_days_EVI","h12v04",2018365153559,1,1921
"A2018353","2018-12-19","250m_16_days_EVI","h12v04",2019009042849,1,911
