"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2017289","2017-10-16","250m_16_days_NDVI","h09v05",2017310142513,1,1836
"A2017305","2017-11-01","250m_16_days_NDVI","h09v05",2017325113652,1,1838
"A2017321","2017-11-17","250m_16_days_NDVI","h09v05",2017337222700,1,1840
"A2017337","2017-12-03","250m_16_days_NDVI","h09v05",2017353222309,1,1748
"A2017353","2017-12-19","250m_16_days_NDVI","h09v05",2018004224008,1,1871
"A2018001","2018-01-01","250m_16_days_NDVI","h09v05",2018017224515,1,1736
"A2018017","2018-01-17","250m_16_days_NDVI","h09v05",2018033223413,1,1578
"A2018033","2018-02-02","250m_16_days_NDVI","h09v05",2018049223247,1,1533
"A2018049","2018-02-18","250m_16_days_NDVI","h09v05",2018066165208,1,1477
"A2018065","2018-03-06","250m_16_days_NDVI","h09v05",2018082151626,1,1506
"A2018081","2018-03-22","250m_16_days_NDVI","h09v05",2018097234103,1,1431
"A2018097","2018-04-07","250m_16_days_NDVI","h09v05",2018113234324,1,1512
"A2018113","2018-04-23","250m_16_days_NDVI","h09v05",2018129234511,1,1583
"A2018129","2018-05-09","250m_16_days_NDVI","h09v05",2018151110420,1,1581
"A2018145","2018-05-25","250m_16_days_NDVI","h09v05",2018162001629,1,1526
"A2018161","2018-06-10","250m_16_days_NDVI","h09v05",2018177235432,1,1540
"A2018177","2018-06-26","250m_16_days_NDVI","h09v05",2018197102833,1,1552
"A2018193","2018-07-12","250m_16_days_NDVI","h09v05",2018210001140,1,1597
"A2018209","2018-07-28","250m_16_days_NDVI","h09v05",2018227125025,1,1667
"A2018225","2018-08-13","250m_16_days_NDVI","h09v05",2018242000510,1,1717
"A2018241","2018-08-29","250m_16_days_NDVI","h09v05",2018257234735,1,1697
"A2018257","2018-09-14","250m_16_days_NDVI","h09v05",2018282125239,1,1712
"A2018273","2018-09-30","250m_16_days_NDVI","h09v05",2018295105709,1,1759
"A2018289","2018-10-16","250m_16_days_NDVI","h09v05",2018313115933,1,1879
"A2018305","2018-11-01","250m_16_days_NDVI","h09v05",2018321224904,1,1814
"A2018321","2018-11-17","250m_16_days_NDVI","h09v05",2018338084217,1,1810
"A2018337","2018-12-03","250m_16_days_NDVI","h09v05",2018365153823,1,1705
"A2018353","2018-12-19","250m_16_days_NDVI","h09v05",2019009042531,1,1933
