"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2016113","2016-04-22","250m_16_days_NDVI","h11v05",2016130115747,1,6178
"A2016129","2016-05-08","250m_16_days_NDVI","h11v05",2016147112452,1,8737
"A2016145","2016-05-24","250m_16_days_NDVI","h11v05",2016166145234,1,9095
"A2016161","2016-06-09","250m_16_days_NDVI","h11v05",2016184000438,1,9137
"A2016177","2016-06-25","250m_16_days_NDVI","h11v05",2016200095657,1,8988
"A2016193","2016-07-11","250m_16_days_NDVI","h11v05",2016215085032,1,9264
"A2016209","2016-07-27","250m_16_days_NDVI","h11v05",2016229083034,1,9153
"A2016225","2016-08-12","250m_16_days_NDVI","h11v05",2016243085357,1,9140
"A2016241","2016-08-28","250m_16_days_NDVI","h11v05",2016263150701,1,9140
"A2016257","2016-09-13","250m_16_days_NDVI","h11v05",2016274150343,1,8962
"A2016273","2016-09-29","250m_16_days_NDVI","h11v05",2016292070332,1,8385
"A2016289","2016-10-15","250m_16_days_NDVI","h11v05",2016306035852,1,7075
"A2016305","2016-10-31","250m_16_days_NDVI","h11v05",2016322045151,1,5255
"A2016321","2016-11-16","250m_16_days_NDVI","h11v05",2016340092108,1,4784
"A2016337","2016-12-02","250m_16_days_NDVI","h11v05",2016357041037,1,3581
"A2016353","2016-12-18","250m_16_days_NDVI","h11v05",2017010085939,1,4479
"A2017001","2017-01-01","250m_16_days_NDVI","h11v05",2017020220114,1,4668
"A2017017","2017-01-17","250m_16_days_NDVI","h11v05",2017034074423,1,4228
"A2017033","2017-02-02","250m_16_days_NDVI","h11v05",2017053060909,1,4287
"A2017049","2017-02-18","250m_16_days_NDVI","h11v05",2017066032232,1,4358
"A2017065","2017-03-06","250m_16_days_NDVI","h11v05",2017082120735,1,4192
"A2017081","2017-03-22","250m_16_days_NDVI","h11v05",2017111085122,1,4099
"A2017097","2017-04-07","250m_16_days_NDVI","h11v05",2017116142208,1,6127
"A2017113","2017-04-23","250m_16_days_NDVI","h11v05",2017131014501,1,8837
"A2017129","2017-05-09","250m_16_days_NDVI","h11v05",2017145230345,1,8832
"A2017145","2017-05-25","250m_16_days_NDVI","h11v05",2017164072209,1,9187
"A2017161","2017-06-10","250m_16_days_NDVI","h11v05",2017178081309,1,9135
"A2017177","2017-06-26","250m_16_days_NDVI","h11v05",2017194070331,1,9077
"A2017193","2017-07-12","250m_16_days_NDVI","h11v05",2017209234600,1,9087
"A2017209","2017-07-28","250m_16_days_NDVI","h11v05",2017234112459,1,9135
"A2017225","2017-08-13","250m_16_days_NDVI","h11v05",2017250141703,1,9156
"A2017241","2017-08-29","250m_16_days_NDVI","h11v05",2017262085553,1,8950
"A2017257","2017-09-14","250m_16_days_NDVI","h11v05",2017276132721,1,8657
"A2017273","2017-09-30","250m_16_days_NDVI","h11v05",2017290090529,1,8541
"A2017289","2017-10-16","250m_16_days_NDVI","h11v05",2017310142924,1,7886
"A2017305","2017-11-01","250m_16_days_NDVI","h11v05",2017325113657,1,5844
"A2017321","2017-11-17","250m_16_days_NDVI","h11v05",2017337222202,1,4660
"A2017337","2017-12-03","250m_16_days_NDVI","h11v05",2017353222803,1,4737
"A2017353","2017-12-19","250m_16_days_NDVI","h11v05",2018004224903,1,4969
"A2018001","2018-01-01","250m_16_days_NDVI","h11v05",2018017224513,1,6348
"A2018017","2018-01-17","250m_16_days_NDVI","h11v05",2018033223353,1,3794
"A2018033","2018-02-02","250m_16_days_NDVI","h11v05",2018049223308,1,4239
"A2018049","2018-02-18","250m_16_days_NDVI","h11v05",2018066165607,1,4257
"A2018065","2018-03-06","250m_16_days_NDVI","h11v05",2018082151627,1,4198
"A2018081","2018-03-22","250m_16_days_NDVI","h11v05",2018097234128,1,4162
"A2018097","2018-04-07","250m_16_days_NDVI","h11v05",2018113233959,1,4360
"A2018113","2018-04-23","250m_16_days_NDVI","h11v05",2018129234653,1,7987
"A2018129","2018-05-09","250m_16_days_NDVI","h11v05",2018151110419,1,9015
"A2018145","2018-05-25","250m_16_days_NDVI","h11v05",2018162001543,1,9256
"A2018161","2018-06-10","250m_16_days_NDVI","h11v05",2018177235504,1,9236
"A2018177","2018-06-26","250m_16_days_NDVI","h11v05",2018197102829,1,9350
"A2018193","2018-07-12","250m_16_days_NDVI","h11v05",2018210001554,1,9252
"A2018209","2018-07-28","250m_16_days_NDVI","h11v05",2018227125540,1,9119
"A2018225","2018-08-13","250m_16_days_NDVI","h11v05",2018242000414,1,9231
"A2018241","2018-08-29","250m_16_days_NDVI","h11v05",2018257235305,1,9189
"A2018257","2018-09-14","250m_16_days_NDVI","h11v05",2018282125245,1,8951
"A2018273","2018-09-30","250m_16_days_NDVI","h11v05",2018295111743,1,8789
"A2018289","2018-10-16","250m_16_days_NDVI","h11v05",2018313115934,1,8623
"A2018305","2018-11-01","250m_16_days_NDVI","h11v05",2018321224857,1,4896
"A2018321","2018-11-17","250m_16_days_NDVI","h11v05",2018338084128,1,5000
"A2018337","2018-12-03","250m_16_days_NDVI","h11v05",2018365153649,1,4472
"A2018353","2018-12-19","250m_16_days_NDVI","h11v05",2019009042552,1,4567
