"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2015113","2015-04-23","250m_16_days_NDVI","h09v05",2015299023631,1,1597
"A2015129","2015-05-09","250m_16_days_NDVI","h09v05",2015299151759,1,1662
"A2015145","2015-05-25","250m_16_days_NDVI","h09v05",2015300234250,1,1715
"A2015161","2015-06-10","250m_16_days_NDVI","h09v05",2015301072013,1,1783
"A2015177","2015-06-26","250m_16_days_NDVI","h09v05",2015301214831,1,1702
"A2015193","2015-07-12","250m_16_days_NDVI","h09v05",2015304013813,1,1909
"A2015209","2015-07-28","250m_16_days_NDVI","h09v05",2015304024657,1,1940
"A2015225","2015-08-13","250m_16_days_NDVI","h09v05",2015305194746,1,2224
"A2015241","2015-08-29","250m_16_days_NDVI","h09v05",2015305205504,1,1922
"A2015257","2015-09-14","250m_16_days_NDVI","h09v05",2015306150931,1,1878
"A2015273","2015-09-30","250m_16_days_NDVI","h09v05",2015307053935,1,1836
"A2015289","2015-10-16","250m_16_days_NDVI","h09v05",2015317211049,1,1715
"A2015305","2015-11-01","250m_16_days_NDVI","h09v05",2015335131711,1,1705
"A2015321","2015-11-17","250m_16_days_NDVI","h09v05",2015343140029,1,1525
"A2015337","2015-12-03","250m_16_days_NDVI","h09v05",2016004171603,1,1551
"A2015353","2015-12-19","250m_16_days_NDVI","h09v05",2018222150603,1,1410
"A2016001","2016-01-01","250m_16_days_NDVI","h09v05",2016029064349,1,1326
"A2016017","2016-01-17","250m_16_days_NDVI","h09v05",2016035114633,1,1336
"A2016033","2016-02-02","250m_16_days_NDVI","h09v05",2016050021626,1,1406
"A2016049","2016-02-18","250m_16_days_NDVI","h09v05",2016109133544,1,1395
"A2016065","2016-03-05","250m_16_days_NDVI","h09v05",2016111112539,1,1414
"A2016081","2016-03-21","250m_16_days_NDVI","h09v05",2017097232912,1,1404
"A2016097","2016-04-06","250m_16_days_NDVI","h09v05",2016114035956,1,1494
"A2016113","2016-04-22","250m_16_days_NDVI","h09v05",2016130115829,1,1669
"A2016129","2016-05-08","250m_16_days_NDVI","h09v05",2016147113226,1,1674
"A2016145","2016-05-24","250m_16_days_NDVI","h09v05",2016166143823,1,1605
"A2016161","2016-06-09","250m_16_days_NDVI","h09v05",2016183235822,1,1623
"A2016177","2016-06-25","250m_16_days_NDVI","h09v05",2016200095711,1,1563
"A2016193","2016-07-11","250m_16_days_NDVI","h09v05",2016215085502,1,1586
"A2016209","2016-07-27","250m_16_days_NDVI","h09v05",2016229083046,1,1546
"A2016225","2016-08-12","250m_16_days_NDVI","h09v05",2016243085331,1,1619
"A2016241","2016-08-28","250m_16_days_NDVI","h09v05",2016263150506,1,1721
"A2016257","2016-09-13","250m_16_days_NDVI","h09v05",2016274144313,1,1759
"A2016273","2016-09-29","250m_16_days_NDVI","h09v05",2016292070350,1,1702
"A2016289","2016-10-15","250m_16_days_NDVI","h09v05",2016306040523,1,1642
"A2016305","2016-10-31","250m_16_days_NDVI","h09v05",2016322045202,1,1512
"A2016321","2016-11-16","250m_16_days_NDVI","h09v05",2016340092120,1,1559
"A2016337","2016-12-02","250m_16_days_NDVI","h09v05",2016357045408,1,1351
"A2016353","2016-12-18","250m_16_days_NDVI","h09v05",2017010093353,1,1499
"A2017001","2017-01-01","250m_16_days_NDVI","h09v05",2017020215704,1,1349
"A2017017","2017-01-17","250m_16_days_NDVI","h09v05",2017034073725,1,1360
"A2017033","2017-02-02","250m_16_days_NDVI","h09v05",2017053061911,1,1289
"A2017049","2017-02-18","250m_16_days_NDVI","h09v05",2017066031258,1,1316
"A2017065","2017-03-06","250m_16_days_NDVI","h09v05",2017082120713,1,1435
"A2017081","2017-03-22","250m_16_days_NDVI","h09v05",2017111085131,1,1404
"A2017097","2017-04-07","250m_16_days_NDVI","h09v05",2017116141728,1,1935
"A2017113","2017-04-23","250m_16_days_NDVI","h09v05",2017131092551,1,1897
"A2017129","2017-05-09","250m_16_days_NDVI","h09v05",2017145231325,1,1890
"A2017145","2017-05-25","250m_16_days_NDVI","h09v05",2017164072222,1,1834
"A2017161","2017-06-10","250m_16_days_NDVI","h09v05",2017178081346,1,1800
"A2017177","2017-06-26","250m_16_days_NDVI","h09v05",2017194070457,1,1826
"A2017193","2017-07-12","250m_16_days_NDVI","h09v05",2017209233321,1,1908
"A2017209","2017-07-28","250m_16_days_NDVI","h09v05",2017234112219,1,2100
"A2017225","2017-08-13","250m_16_days_NDVI","h09v05",2017250141705,1,2145
"A2017241","2017-08-29","250m_16_days_NDVI","h09v05",2017262085811,1,2096
"A2017257","2017-09-14","250m_16_days_NDVI","h09v05",2017276132816,1,2068
"A2017273","2017-09-30","250m_16_days_NDVI","h09v05",2017290090344,1,2006
"A2017289","2017-10-16","250m_16_days_NDVI","h09v05",2017310142513,1,1887
"A2017305","2017-11-01","250m_16_days_NDVI","h09v05",2017325113652,1,1843
"A2017321","2017-11-17","250m_16_days_NDVI","h09v05",2017337222700,1,1669
"A2017337","2017-12-03","250m_16_days_NDVI","h09v05",2017353222309,1,1635
"A2017353","2017-12-19","250m_16_days_NDVI","h09v05",2018004224008,1,1611
"A2018001","2018-01-01","250m_16_days_NDVI","h09v05",2018017224515,1,1515
"A2018017","2018-01-17","250m_16_days_NDVI","h09v05",2018033223413,1,1370
"A2018033","2018-02-02","250m_16_days_NDVI","h09v05",2018049223247,1,1448
"A2018049","2018-02-18","250m_16_days_NDVI","h09v05",2018066165208,1,1382
"A2018065","2018-03-06","250m_16_days_NDVI","h09v05",2018082151626,1,1358
"A2018081","2018-03-22","250m_16_days_NDVI","h09v05",2018097234103,1,1406
"A2018097","2018-04-07","250m_16_days_NDVI","h09v05",2018113234324,1,1509
"A2018113","2018-04-23","250m_16_days_NDVI","h09v05",2018129234511,1,1986
"A2018129","2018-05-09","250m_16_days_NDVI","h09v05",2018151110420,1,1859
"A2018145","2018-05-25","250m_16_days_NDVI","h09v05",2018162001629,1,1831
"A2018161","2018-06-10","250m_16_days_NDVI","h09v05",2018177235432,1,1746
"A2018177","2018-06-26","250m_16_days_NDVI","h09v05",2018197102833,1,1780
"A2018193","2018-07-12","250m_16_days_NDVI","h09v05",2018210001140,1,1844
"A2018209","2018-07-28","250m_16_days_NDVI","h09v05",2018227125025,1,1701
"A2018225","2018-08-13","250m_16_days_NDVI","h09v05",2018242000510,1,1765
"A2018241","2018-08-29","250m_16_days_NDVI","h09v05",2018257234735,1,1652
"A2018257","2018-09-14","250m_16_days_NDVI","h09v05",2018282125239,1,1629
"A2018273","2018-09-30","250m_16_days_NDVI","h09v05",2018295105709,1,1712
"A2018289","2018-10-16","250m_16_days_NDVI","h09v05",2018313115933,1,1583
"A2018305","2018-11-01","250m_16_days_NDVI","h09v05",2018321224904,1,1590
"A2018321","2018-11-17","250m_16_days_NDVI","h09v05",2018338084217,1,1459
"A2018337","2018-12-03","250m_16_days_NDVI","h09v05",2018365153823,1,1417
"A2018353","2018-12-19","250m_16_days_NDVI","h09v05",2019009042531,1,1427
