"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2015113","2015-04-23","250m_16_days_EVI","h12v04",2015299023711,1,2365
"A2015129","2015-05-09","250m_16_days_EVI","h12v04",2015299150827,1,3375
"A2015145","2015-05-25","250m_16_days_EVI","h12v04",2015300234325,1,5106
"A2015161","2015-06-10","250m_16_days_EVI","h12v04",2015301071946,1,6213
"A2015177","2015-06-26","250m_16_days_EVI","h12v04",2015301215524,1,6359
"A2015193","2015-07-12","250m_16_days_EVI","h12v04",2015304010134,1,5653
"A2015209","2015-07-28","250m_16_days_EVI","h12v04",2015304025740,1,6267
"A2015225","2015-08-13","250m_16_days_EVI","h12v04",2015305194647,1,5914
"A2015241","2015-08-29","250m_16_days_EVI","h12v04",2015305210815,1,5434
"A2015257","2015-09-14","250m_16_days_EVI","h12v04",2015306150707,1,5037
"A2015273","2015-09-30","250m_16_days_EVI","h12v04",2015307053927,1,3730
"A2015289","2015-10-16","250m_16_days_EVI","h12v04",2015317212015,1,3521
"A2015305","2015-11-01","250m_16_days_EVI","h12v04",2015335130636,1,2290
"A2015321","2015-11-17","250m_16_days_EVI","h12v04",2015343140420,1,2208
"A2015337","2015-12-03","250m_16_days_EVI","h12v04",2016004171623,1,1973
"A2015353","2015-12-19","250m_16_days_EVI","h12v04",2018222150652,1,1651
"A2016001","2016-01-01","250m_16_days_EVI","h12v04",2016029064315,1,1897
"A2016017","2016-01-17","250m_16_days_EVI","h12v04",2016035114901,1,1502
"A2016033","2016-02-02","250m_16_days_EVI","h12v04",2016050030034,1,1938
"A2016049","2016-02-18","250m_16_days_EVI","h12v04",2016109133553,1,676
"A2016065","2016-03-05","250m_16_days_EVI","h12v04",2016111112452,1,1973
"A2016081","2016-03-21","250m_16_days_EVI","h12v04",2017097232858,1,1304
"A2016097","2016-04-06","250m_16_days_EVI","h12v04",2016114040942,1,2577
"A2016113","2016-04-22","250m_16_days_EVI","h12v04",2016130115751,1,2284
"A2016129","2016-05-08","250m_16_days_EVI","h12v04",2016147113010,1,2605
"A2016145","2016-05-24","250m_16_days_EVI","h12v04",2016166160424,1,7095
"A2016161","2016-06-09","250m_16_days_EVI","h12v04",2016184000509,1,6650
"A2016177","2016-06-25","250m_16_days_EVI","h12v04",2016200095739,1,6003
"A2016193","2016-07-11","250m_16_days_EVI","h12v04",2016215085230,1,5942
"A2016209","2016-07-27","250m_16_days_EVI","h12v04",2016229083158,1,6303
"A2016225","2016-08-12","250m_16_days_EVI","h12v04",2016243085451,1,6138
"A2016241","2016-08-28","250m_16_days_EVI","h12v04",2016263150714,1,5369
"A2016257","2016-09-13","250m_16_days_EVI","h12v04",2016274150402,1,5105
"A2016273","2016-09-29","250m_16_days_EVI","h12v04",2016292070900,1,4856
"A2016289","2016-10-15","250m_16_days_EVI","h12v04",2016306040209,1,4053
"A2016305","2016-10-31","250m_16_days_EVI","h12v04",2016322044918,1,2443
"A2016321","2016-11-16","250m_16_days_EVI","h12v04",2016340093917,1,2480
"A2016337","2016-12-02","250m_16_days_EVI","h12v04",2016357042618,1,1415
"A2016353","2016-12-18","250m_16_days_EVI","h12v04",2017010085957,1,2526
"A2017001","2017-01-01","250m_16_days_EVI","h12v04",2017020221412,1,1743
"A2017017","2017-01-17","250m_16_days_EVI","h12v04",2017034073739,1,622
"A2017033","2017-02-02","250m_16_days_EVI","h12v04",2017053061222,1,1497
"A2017049","2017-02-18","250m_16_days_EVI","h12v04",2017066032813,1,1573
"A2017065","2017-03-06","250m_16_days_EVI","h12v04",2017082120937,1,1488
"A2017081","2017-03-22","250m_16_days_EVI","h12v04",2017111085122,1,1304
"A2017097","2017-04-07","250m_16_days_EVI","h12v04",2017116142135,1,1981
"A2017113","2017-04-23","250m_16_days_EVI","h12v04",2017131014222,1,2531
"A2017129","2017-05-09","250m_16_days_EVI","h12v04",2017145231409,1,2796
"A2017145","2017-05-25","250m_16_days_EVI","h12v04",2017164072233,1,5743
"A2017161","2017-06-10","250m_16_days_EVI","h12v04",2017178081230,1,6862
"A2017177","2017-06-26","250m_16_days_EVI","h12v04",2017194070315,1,5652
"A2017193","2017-07-12","250m_16_days_EVI","h12v04",2017209233526,1,6426
"A2017209","2017-07-28","250m_16_days_EVI","h12v04",2017234112057,1,5885
"A2017225","2017-08-13","250m_16_days_EVI","h12v04",2017250141703,1,5337
"A2017241","2017-08-29","250m_16_days_EVI","h12v04",2017262085546,1,5017
"A2017257","2017-09-14","250m_16_days_EVI","h12v04",2017276132830,1,4866
"A2017273","2017-09-30","250m_16_days_EVI","h12v04",2017290090340,1,2937
"A2017289","2017-10-16","250m_16_days_EVI","h12v04",2017310141954,1,3521
"A2017305","2017-11-01","250m_16_days_EVI","h12v04",2017325113259,1,1603
"A2017321","2017-11-17","250m_16_days_EVI","h12v04",2017337222659,1,2412
"A2017337","2017-12-03","250m_16_days_EVI","h12v04",2017353223728,1,786
"A2017353","2017-12-19","250m_16_days_EVI","h12v04",2018004224857,1,893
"A2018001","2018-01-01","250m_16_days_EVI","h12v04",2018017224335,1,2769
"A2018017","2018-01-17","250m_16_days_EVI","h12v04",2018033223518,1,1814
"A2018033","2018-02-02","250m_16_days_EVI","h12v04",2018049223556,1,1399
"A2018049","2018-02-18","250m_16_days_EVI","h12v04",2018066170005,1,1562
"A2018065","2018-03-06","250m_16_days_EVI","h12v04",2018082151717,1,1243
"A2018081","2018-03-22","250m_16_days_EVI","h12v04",2018097234142,1,1058
"A2018097","2018-04-07","250m_16_days_EVI","h12v04",2018113234211,1,1531
"A2018113","2018-04-23","250m_16_days_EVI","h12v04",2018129235823,1,2493
"A2018129","2018-05-09","250m_16_days_EVI","h12v04",2018151110658,1,3775
"A2018145","2018-05-25","250m_16_days_EVI","h12v04",2018162000932,1,6083
"A2018161","2018-06-10","250m_16_days_EVI","h12v04",2018177235723,1,6993
"A2018177","2018-06-26","250m_16_days_EVI","h12v04",2018197102904,1,6412
"A2018193","2018-07-12","250m_16_days_EVI","h12v04",2018210001425,1,6419
"A2018209","2018-07-28","250m_16_days_EVI","h12v04",2018227125035,1,5946
"A2018225","2018-08-13","250m_16_days_EVI","h12v04",2018241235601,1,6471
"A2018241","2018-08-29","250m_16_days_EVI","h12v04",2018258000153,1,5717
"A2018257","2018-09-14","250m_16_days_EVI","h12v04",2018282130537,1,5448
"A2018273","2018-09-30","250m_16_days_EVI","h12v04",2018295111811,1,4685
"A2018289","2018-10-16","250m_16_days_EVI","h12v04",2018313120027,1,4328
"A2018305","2018-11-01","250m_16_days_EVI","h12v04",2018321224537,1,1759
"A2018321","2018-11-17","250m_16_days_EVI","h12v04",2018338084038,1,1321
"A2018337","2018-12-03","250m_16_days_EVI","h12v04",2018365153559,1,1810
"A2018353","2018-12-19","250m_16_days_EVI","h12v04",2019009042849,1,1686
