"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2013129","2013-05-09","250m_16_days_NDVI","h11v05",2015260163344,1,8076
"A2013145","2013-05-25","250m_16_days_NDVI","h11v05",2015261183537,1,8756
"A2013161","2013-06-10","250m_16_days_NDVI","h11v05",2015262164928,1,8130
"A2013177","2013-06-26","250m_16_days_NDVI","h11v05",2015262165154,1,8146
"A2013193","2013-07-12","250m_16_days_NDVI","h11v05",2015264061831,1,8428
"A2013209","2013-07-28","250m_16_days_NDVI","h11v05",2015267155654,1,9139
"A2013225","2013-08-13","250m_16_days_NDVI","h11v05",2015267214353,1,8795
"A2013241","2013-08-29","250m_16_days_NDVI","h11v05",2015268074428,1,9055
"A2013257","2013-09-14","250m_16_days_NDVI","h11v05",2015268075213,1,9071
"A2013273","2013-09-30","250m_16_days_NDVI","h11v05",2015269192033,1,8008
"A2013289","2013-10-16","250m_16_days_NDVI","h11v05",2015269222830,1,7293
"A2013305","2013-11-01","250m_16_days_NDVI","h11v05",2015270190100,1,5799
"A2013321","2013-11-17","250m_16_days_NDVI","h11v05",2015271103803,1,5586
"A2013337","2013-12-03","250m_16_days_NDVI","h11v05",2015271135015,1,5640
"A2013353","2013-12-19","250m_16_days_NDVI","h11v05",2018226105933,1,6318
"A2014001","2014-01-01","250m_16_days_NDVI","h11v05",2015272062055,1,5002
"A2014017","2014-01-17","250m_16_days_NDVI","h11v05",2015273232553,1,4937
"A2014033","2014-02-02","250m_16_days_NDVI","h11v05",2015274230740,1,6051
"A2014049","2014-02-18","250m_16_days_NDVI","h11v05",2015274230846,1,5157
"A2014065","2014-03-06","250m_16_days_NDVI","h11v05",2015276175532,1,5558
"A2014081","2014-03-22","250m_16_days_NDVI","h11v05",2015276220912,1,5122
"A2014097","2014-04-07","250m_16_days_NDVI","h11v05",2015278233546,1,5908
"A2014113","2014-04-23","250m_16_days_NDVI","h11v05",2015281100834,1,6884
"A2014129","2014-05-09","250m_16_days_NDVI","h11v05",2015281105400,1,8317
"A2014145","2014-05-25","250m_16_days_NDVI","h11v05",2015287232333,1,9053
"A2014161","2014-06-10","250m_16_days_NDVI","h11v05",2015288071310,1,8416
"A2014177","2014-06-26","250m_16_days_NDVI","h11v05",2015288071358,1,8309
"A2014193","2014-07-12","250m_16_days_NDVI","h11v05",2015289002606,1,8362
"A2014209","2014-07-28","250m_16_days_NDVI","h11v05",2015289031234,1,8643
"A2014225","2014-08-13","250m_16_days_NDVI","h11v05",2015289155929,1,8448
"A2014241","2014-08-29","250m_16_days_NDVI","h11v05",2015289182902,1,8459
"A2014257","2014-09-14","250m_16_days_NDVI","h11v05",2015291064223,1,8634
"A2014273","2014-09-30","250m_16_days_NDVI","h11v05",2015291111510,1,8343
"A2014289","2014-10-16","250m_16_days_NDVI","h11v05",2015291191732,1,7099
"A2014305","2014-11-01","250m_16_days_NDVI","h11v05",2015292062744,1,5683
"A2014321","2014-11-17","250m_16_days_NDVI","h11v05",2015292071746,1,6155
"A2014337","2014-12-03","250m_16_days_NDVI","h11v05",2015294144637,1,5714
"A2014353","2014-12-19","250m_16_days_NDVI","h11v05",2018226110121,1,5416
"A2015001","2015-01-01","250m_16_days_NDVI","h11v05",2015295100749,1,5268
"A2015017","2015-01-17","250m_16_days_NDVI","h11v05",2015295120407,1,5811
"A2015033","2015-02-02","250m_16_days_NDVI","h11v05",2015296122929,1,5769
"A2015049","2015-02-18","250m_16_days_NDVI","h11v05",2015296153058,1,1687
"A2015065","2015-03-06","250m_16_days_NDVI","h11v05",2015298001611,1,4960
"A2015081","2015-03-22","250m_16_days_NDVI","h11v05",2015298190814,1,5621
"A2015097","2015-04-07","250m_16_days_NDVI","h11v05",2015299004059,1,7137
"A2015113","2015-04-23","250m_16_days_NDVI","h11v05",2015299023643,1,7541
"A2015129","2015-05-09","250m_16_days_NDVI","h11v05",2015299150630,1,9277
"A2015145","2015-05-25","250m_16_days_NDVI","h11v05",2015300234217,1,8948
"A2015161","2015-06-10","250m_16_days_NDVI","h11v05",2015301072544,1,8549
"A2015177","2015-06-26","250m_16_days_NDVI","h11v05",2015301214901,1,9192
"A2015193","2015-07-12","250m_16_days_NDVI","h11v05",2015304010521,1,8404
"A2015209","2015-07-28","250m_16_days_NDVI","h11v05",2015304024651,1,8725
"A2015225","2015-08-13","250m_16_days_NDVI","h11v05",2015305194029,1,8617
"A2015241","2015-08-29","250m_16_days_NDVI","h11v05",2015305205157,1,8975
"A2015257","2015-09-14","250m_16_days_NDVI","h11v05",2015306150751,1,8551
"A2015273","2015-09-30","250m_16_days_NDVI","h11v05",2015307054812,1,7784
"A2015289","2015-10-16","250m_16_days_NDVI","h11v05",2015317212007,1,7612
"A2015305","2015-11-01","250m_16_days_NDVI","h11v05",2015335131659,1,5953
"A2015321","2015-11-17","250m_16_days_NDVI","h11v05",2015343135258,1,6565
"A2015337","2015-12-03","250m_16_days_NDVI","h11v05",2016004171651,1,6232
"A2015353","2015-12-19","250m_16_days_NDVI","h11v05",2018222150610,1,6106
"A2016001","2016-01-01","250m_16_days_NDVI","h11v05",2016029064308,1,6106
"A2016017","2016-01-17","250m_16_days_NDVI","h11v05",2016035114834,1,5417
"A2016033","2016-02-02","250m_16_days_NDVI","h11v05",2016050023434,1,5710
"A2016049","2016-02-18","250m_16_days_NDVI","h11v05",2016109133534,1,5590
"A2016065","2016-03-05","250m_16_days_NDVI","h11v05",2016111112403,1,5633
"A2016081","2016-03-21","250m_16_days_NDVI","h11v05",2017097233451,1,5895
"A2016097","2016-04-06","250m_16_days_NDVI","h11v05",2016114040325,1,6232
"A2016113","2016-04-22","250m_16_days_NDVI","h11v05",2016130115747,1,6778
"A2016129","2016-05-08","250m_16_days_NDVI","h11v05",2016147112452,1,8332
"A2016145","2016-05-24","250m_16_days_NDVI","h11v05",2016166145234,1,8514
"A2016161","2016-06-09","250m_16_days_NDVI","h11v05",2016184000438,1,9086
"A2016177","2016-06-25","250m_16_days_NDVI","h11v05",2016200095657,1,9280
"A2016193","2016-07-11","250m_16_days_NDVI","h11v05",2016215085032,1,8784
"A2016209","2016-07-27","250m_16_days_NDVI","h11v05",2016229083034,1,8839
"A2016225","2016-08-12","250m_16_days_NDVI","h11v05",2016243085357,1,8455
"A2016241","2016-08-28","250m_16_days_NDVI","h11v05",2016263150701,1,8448
"A2016257","2016-09-13","250m_16_days_NDVI","h11v05",2016274150343,1,8415
"A2016273","2016-09-29","250m_16_days_NDVI","h11v05",2016292070332,1,7859
"A2016289","2016-10-15","250m_16_days_NDVI","h11v05",2016306035852,1,6716
"A2016305","2016-10-31","250m_16_days_NDVI","h11v05",2016322045151,1,5950
"A2016321","2016-11-16","250m_16_days_NDVI","h11v05",2016340092108,1,5447
"A2016337","2016-12-02","250m_16_days_NDVI","h11v05",2016357041037,1,5310
"A2016353","2016-12-18","250m_16_days_NDVI","h11v05",2017010085939,1,6188
"A2017001","2017-01-01","250m_16_days_NDVI","h11v05",2017020220114,1,8240
"A2017017","2017-01-17","250m_16_days_NDVI","h11v05",2017034074423,1,5629
"A2017033","2017-02-02","250m_16_days_NDVI","h11v05",2017053060909,1,5912
"A2017049","2017-02-18","250m_16_days_NDVI","h11v05",2017066032232,1,5322
"A2017065","2017-03-06","250m_16_days_NDVI","h11v05",2017082120735,1,5351
"A2017081","2017-03-22","250m_16_days_NDVI","h11v05",2017111085122,1,5895
"A2017097","2017-04-07","250m_16_days_NDVI","h11v05",2017116142208,1,6253
"A2017113","2017-04-23","250m_16_days_NDVI","h11v05",2017131014501,1,8017
"A2017129","2017-05-09","250m_16_days_NDVI","h11v05",2017145230345,1,7982
"A2017145","2017-05-25","250m_16_days_NDVI","h11v05",2017164072209,1,8992
"A2017161","2017-06-10","250m_16_days_NDVI","h11v05",2017178081309,1,8879
"A2017177","2017-06-26","250m_16_days_NDVI","h11v05",2017194070331,1,9062
"A2017193","2017-07-12","250m_16_days_NDVI","h11v05",2017209234600,1,9307
"A2017209","2017-07-28","250m_16_days_NDVI","h11v05",2017234112459,1,9129
"A2017225","2017-08-13","250m_16_days_NDVI","h11v05",2017250141703,1,8867
"A2017241","2017-08-29","250m_16_days_NDVI","h11v05",2017262085553,1,8804
"A2017257","2017-09-14","250m_16_days_NDVI","h11v05",2017276132721,1,8195
"A2017273","2017-09-30","250m_16_days_NDVI","h11v05",2017290090529,1,8200
"A2017289","2017-10-16","250m_16_days_NDVI","h11v05",2017310142924,1,7457
"A2017305","2017-11-01","250m_16_days_NDVI","h11v05",2017325113657,1,6024
"A2017321","2017-11-17","250m_16_days_NDVI","h11v05",2017337222202,1,6100
"A2017337","2017-12-03","250m_16_days_NDVI","h11v05",2017353222803,1,4973
"A2017353","2017-12-19","250m_16_days_NDVI","h11v05",2018004224903,1,6487
"A2018001","2018-01-01","250m_16_days_NDVI","h11v05",2018017224513,1,5573
"A2018017","2018-01-17","250m_16_days_NDVI","h11v05",2018033223353,1,5686
"A2018033","2018-02-02","250m_16_days_NDVI","h11v05",2018049223308,1,5658
"A2018049","2018-02-18","250m_16_days_NDVI","h11v05",2018066165607,1,5618
"A2018065","2018-03-06","250m_16_days_NDVI","h11v05",2018082151627,1,5645
"A2018081","2018-03-22","250m_16_days_NDVI","h11v05",2018097234128,1,5939
"A2018097","2018-04-07","250m_16_days_NDVI","h11v05",2018113233959,1,6529
"A2018113","2018-04-23","250m_16_days_NDVI","h11v05",2018129234653,1,6859
"A2018129","2018-05-09","250m_16_days_NDVI","h11v05",2018151110419,1,8175
"A2018145","2018-05-25","250m_16_days_NDVI","h11v05",2018162001543,1,8757
"A2018161","2018-06-10","250m_16_days_NDVI","h11v05",2018177235504,1,8538
"A2018177","2018-06-26","250m_16_days_NDVI","h11v05",2018197102829,1,8697
"A2018193","2018-07-12","250m_16_days_NDVI","h11v05",2018210001554,1,9122
"A2018209","2018-07-28","250m_16_days_NDVI","h11v05",2018227125540,1,8305
"A2018225","2018-08-13","250m_16_days_NDVI","h11v05",2018242000414,1,8861
"A2018241","2018-08-29","250m_16_days_NDVI","h11v05",2018257235305,1,8284
"A2018257","2018-09-14","250m_16_days_NDVI","h11v05",2018282125245,1,8771
"A2018273","2018-09-30","250m_16_days_NDVI","h11v05",2018295111743,1,8200
"A2018289","2018-10-16","250m_16_days_NDVI","h11v05",2018313115934,1,7656
"A2018305","2018-11-01","250m_16_days_NDVI","h11v05",2018321224857,1,5915
"A2018321","2018-11-17","250m_16_days_NDVI","h11v05",2018338084128,1,6255
"A2018337","2018-12-03","250m_16_days_NDVI","h11v05",2018365153649,1,6000
"A2018353","2018-12-19","250m_16_days_NDVI","h11v05",2019009042552,1,5772
