"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2017049","2017-02-18","250m_16_days_NDVI","h11v04",2017066032245,1,1536
"A2017065","2017-03-06","250m_16_days_NDVI","h11v04",2017082120829,1,1909
"A2017081","2017-03-22","250m_16_days_NDVI","h11v04",2017111085126,1,5002
"A2017097","2017-04-07","250m_16_days_NDVI","h11v04",2017116142556,1,4936
"A2017113","2017-04-23","250m_16_days_NDVI","h11v04",2017131014228,1,5157
"A2017129","2017-05-09","250m_16_days_NDVI","h11v04",2017145234029,1,5389
"A2017145","2017-05-25","250m_16_days_NDVI","h11v04",2017164072219,1,8495
"A2017161","2017-06-10","250m_16_days_NDVI","h11v04",2017178081300,1,8867
"A2017177","2017-06-26","250m_16_days_NDVI","h11v04",2017194070239,1,9071
"A2017193","2017-07-12","250m_16_days_NDVI","h11v04",2017209235857,1,8857
"A2017209","2017-07-28","250m_16_days_NDVI","h11v04",2017234111745,1,8725
"A2017225","2017-08-13","250m_16_days_NDVI","h11v04",2017250141708,1,8664
"A2017241","2017-08-29","250m_16_days_NDVI","h11v04",2017262085758,1,8586
"A2017257","2017-09-14","250m_16_days_NDVI","h11v04",2017276132813,1,7992
"A2017273","2017-09-30","250m_16_days_NDVI","h11v04",2017290090403,1,5561
"A2017289","2017-10-16","250m_16_days_NDVI","h11v04",2017310142025,1,5100
"A2017305","2017-11-01","250m_16_days_NDVI","h11v04",2017325113705,1,2166
"A2017321","2017-11-17","250m_16_days_NDVI","h11v04",2017337222123,1,4208
"A2017337","2017-12-03","250m_16_days_NDVI","h11v04",2017353223307,1,1209
"A2017353","2017-12-19","250m_16_days_NDVI","h11v04",2018004224441,1,1869
"A2018001","2018-01-01","250m_16_days_NDVI","h11v04",2018017225010,1,2506
"A2018017","2018-01-17","250m_16_days_NDVI","h11v04",2018033223544,1,1771
"A2018033","2018-02-02","250m_16_days_NDVI","h11v04",2018049223551,1,1835
"A2018049","2018-02-18","250m_16_days_NDVI","h11v04",2018066165957,1,1489
"A2018065","2018-03-06","250m_16_days_NDVI","h11v04",2018082151715,1,695
"A2018081","2018-03-22","250m_16_days_NDVI","h11v04",2018097234555,1,927
"A2018097","2018-04-07","250m_16_days_NDVI","h11v04",2018113234041,1,672
"A2018113","2018-04-23","250m_16_days_NDVI","h11v04",2018130000851,1,4887
"A2018129","2018-05-09","250m_16_days_NDVI","h11v04",2018151110709,1,7502
"A2018145","2018-05-25","250m_16_days_NDVI","h11v04",2018162001100,1,8457
"A2018161","2018-06-10","250m_16_days_NDVI","h11v04",2018177235718,1,9266
"A2018177","2018-06-26","250m_16_days_NDVI","h11v04",2018197102836,1,9154
"A2018193","2018-07-12","250m_16_days_NDVI","h11v04",2018210001420,1,9065
"A2018209","2018-07-28","250m_16_days_NDVI","h11v04",2018227125238,1,8643
"A2018225","2018-08-13","250m_16_days_NDVI","h11v04",2018241235456,1,8646
"A2018241","2018-08-29","250m_16_days_NDVI","h11v04",2018257235704,1,8564
"A2018257","2018-09-14","250m_16_days_NDVI","h11v04",2018282125820,1,8242
"A2018273","2018-09-30","250m_16_days_NDVI","h11v04",2018295111355,1,3194
"A2018289","2018-10-16","250m_16_days_NDVI","h11v04",2018313120024,1,5345
"A2018305","2018-11-01","250m_16_days_NDVI","h11v04",2018321224540,1,3207
"A2018321","2018-11-17","250m_16_days_NDVI","h11v04",2018338084156,1,2827
"A2018337","2018-12-03","250m_16_days_NDVI","h11v04",2018365153505,1,3489
"A2018353","2018-12-19","250m_16_days_NDVI","h11v04",2019009042846,1,1249
