"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2012177","2012-06-25","250m_16_days_NDVI","h12v04",2015247082337,1,8703
"A2012193","2012-07-11","250m_16_days_NDVI","h12v04",2015247171231,1,8790
"A2012209","2012-07-27","250m_16_days_NDVI","h12v04",2015248102209,1,8773
"A2012225","2012-08-12","250m_16_days_NDVI","h12v04",2015248131049,1,8392
"A2012241","2012-08-28","250m_16_days_NDVI","h12v04",2015249120623,1,8503
"A2012257","2012-09-13","250m_16_days_NDVI","h12v04",2015249145016,1,8455
"A2012273","2012-09-29","250m_16_days_NDVI","h12v04",2015249215627,1,5900
"A2012289","2012-10-15","250m_16_days_NDVI","h12v04",2015251140738,1,5028
"A2012305","2012-10-31","250m_16_days_NDVI","h12v04",2015251162409,1,5754
"A2012321","2012-11-16","250m_16_days_NDVI","h12v04",2015252201839,1,5698
"A2012337","2012-12-02","250m_16_days_NDVI","h12v04",2015252231106,1,4946
"A2012353","2012-12-18","250m_16_days_NDVI","h12v04",2018226105807,1,4606
"A2013001","2013-01-01","250m_16_days_NDVI","h12v04",2015254154408,1,4606
"A2013017","2013-01-17","250m_16_days_NDVI","h12v04",2015254145810,1,4052
"A2013033","2013-02-02","250m_16_days_NDVI","h12v04",2015256072248,1,3879
"A2013049","2013-02-18","250m_16_days_NDVI","h12v04",2015256171932,1,2230
"A2013065","2013-03-06","250m_16_days_NDVI","h12v04",2015256175700,1,2541
"A2013081","2013-03-22","250m_16_days_NDVI","h12v04",2015257073418,1,2433
"A2013097","2013-04-07","250m_16_days_NDVI","h12v04",2015257101855,1,5100
"A2013113","2013-04-23","250m_16_days_NDVI","h12v04",2015260121459,1,4701
"A2013129","2013-05-09","250m_16_days_NDVI","h12v04",2015260164736,1,7846
"A2013145","2013-05-25","250m_16_days_NDVI","h12v04",2015261183522,1,7868
"A2013161","2013-06-10","250m_16_days_NDVI","h12v04",2015262164712,1,8756
"A2013177","2013-06-26","250m_16_days_NDVI","h12v04",2015262164202,1,9107
"A2013193","2013-07-12","250m_16_days_NDVI","h12v04",2015264061807,1,8983
"A2013209","2013-07-28","250m_16_days_NDVI","h12v04",2015267154924,1,8823
"A2013225","2013-08-13","250m_16_days_NDVI","h12v04",2015267214350,1,8705
"A2013241","2013-08-29","250m_16_days_NDVI","h12v04",2015268074317,1,8710
"A2013257","2013-09-14","250m_16_days_NDVI","h12v04",2015268075341,1,8342
"A2013273","2013-09-30","250m_16_days_NDVI","h12v04",2015269192040,1,7122
"A2013289","2013-10-16","250m_16_days_NDVI","h12v04",2015269222743,1,5477
"A2013305","2013-11-01","250m_16_days_NDVI","h12v04",2015270193650,1,5666
"A2013321","2013-11-17","250m_16_days_NDVI","h12v04",2015271103617,1,5456
"A2013337","2013-12-03","250m_16_days_NDVI","h12v04",2015271131552,1,5102
"A2013353","2013-12-19","250m_16_days_NDVI","h12v04",2018226110014,1,4176
"A2014001","2014-01-01","250m_16_days_NDVI","h12v04",2015272062354,1,4919
"A2014017","2014-01-17","250m_16_days_NDVI","h12v04",2015273225948,1,4446
"A2014033","2014-02-02","250m_16_days_NDVI","h12v04",2015274230832,1,4139
"A2014049","2014-02-18","250m_16_days_NDVI","h12v04",2015274232300,1,2233
"A2014065","2014-03-06","250m_16_days_NDVI","h12v04",2015276180420,1,3899
"A2014081","2014-03-22","250m_16_days_NDVI","h12v04",2015276220532,1,1727
"A2014097","2014-04-07","250m_16_days_NDVI","h12v04",2015278233629,1,3798
"A2014113","2014-04-23","250m_16_days_NDVI","h12v04",2015281100826,1,4880
"A2014129","2014-05-09","250m_16_days_NDVI","h12v04",2015281105428,1,4955
"A2014145","2014-05-25","250m_16_days_NDVI","h12v04",2015288000656,1,8604
"A2014161","2014-06-10","250m_16_days_NDVI","h12v04",2015288071337,1,8745
"A2014177","2014-06-26","250m_16_days_NDVI","h12v04",2015288072334,1,8814
"A2014193","2014-07-12","250m_16_days_NDVI","h12v04",2015289004808,1,8640
"A2014209","2014-07-28","250m_16_days_NDVI","h12v04",2015289031815,1,8826
"A2014225","2014-08-13","250m_16_days_NDVI","h12v04",2015289155518,1,8651
"A2014241","2014-08-29","250m_16_days_NDVI","h12v04",2015289185048,1,8751
"A2014257","2014-09-14","250m_16_days_NDVI","h12v04",2015291070941,1,7242
"A2014273","2014-09-30","250m_16_days_NDVI","h12v04",2015291111515,1,5814
"A2014289","2014-10-16","250m_16_days_NDVI","h12v04",2015291184337,1,5614
"A2014305","2014-11-01","250m_16_days_NDVI","h12v04",2015292062241,1,5482
"A2014321","2014-11-17","250m_16_days_NDVI","h12v04",2015292071755,1,4233
"A2014337","2014-12-03","250m_16_days_NDVI","h12v04",2015294145300,1,4191
"A2014353","2014-12-19","250m_16_days_NDVI","h12v04",2018226110113,1,4082
"A2015001","2015-01-01","250m_16_days_NDVI","h12v04",2015295101443,1,4082
"A2015017","2015-01-17","250m_16_days_NDVI","h12v04",2015295120550,1,5124
"A2015033","2015-02-02","250m_16_days_NDVI","h12v04",2015296123113,1,3943
"A2015049","2015-02-18","250m_16_days_NDVI","h12v04",2015296153045,1,3231
"A2015065","2015-03-06","250m_16_days_NDVI","h12v04",2015298001430,1,2442
"A2015081","2015-03-22","250m_16_days_NDVI","h12v04",2015298183620,1,2271
"A2015097","2015-04-07","250m_16_days_NDVI","h12v04",2015299002856,1,4217
"A2015113","2015-04-23","250m_16_days_NDVI","h12v04",2015299023711,1,4444
"A2015129","2015-05-09","250m_16_days_NDVI","h12v04",2015299150827,1,8419
"A2015145","2015-05-25","250m_16_days_NDVI","h12v04",2015300234325,1,8681
"A2015161","2015-06-10","250m_16_days_NDVI","h12v04",2015301071946,1,8743
"A2015177","2015-06-26","250m_16_days_NDVI","h12v04",2015301215524,1,9094
"A2015193","2015-07-12","250m_16_days_NDVI","h12v04",2015304010134,1,8849
"A2015209","2015-07-28","250m_16_days_NDVI","h12v04",2015304025740,1,8771
"A2015225","2015-08-13","250m_16_days_NDVI","h12v04",2015305194647,1,9058
"A2015241","2015-08-29","250m_16_days_NDVI","h12v04",2015305210815,1,8665
"A2015257","2015-09-14","250m_16_days_NDVI","h12v04",2015306150707,1,8482
"A2015273","2015-09-30","250m_16_days_NDVI","h12v04",2015307053927,1,6676
"A2015289","2015-10-16","250m_16_days_NDVI","h12v04",2015317212015,1,6144
"A2015305","2015-11-01","250m_16_days_NDVI","h12v04",2015335130636,1,5637
"A2015321","2015-11-17","250m_16_days_NDVI","h12v04",2015343140420,1,5597
"A2015337","2015-12-03","250m_16_days_NDVI","h12v04",2016004171623,1,5580
"A2015353","2015-12-19","250m_16_days_NDVI","h12v04",2018222150652,1,5755
"A2016001","2016-01-01","250m_16_days_NDVI","h12v04",2016029064315,1,4551
"A2016017","2016-01-17","250m_16_days_NDVI","h12v04",2016035114901,1,4962
"A2016033","2016-02-02","250m_16_days_NDVI","h12v04",2016050030034,1,3278
"A2016049","2016-02-18","250m_16_days_NDVI","h12v04",2016109133553,1,2720
"A2016065","2016-03-05","250m_16_days_NDVI","h12v04",2016111112452,1,4219
"A2016081","2016-03-21","250m_16_days_NDVI","h12v04",2017097232858,1,3639
"A2016097","2016-04-06","250m_16_days_NDVI","h12v04",2016114040942,1,4576
"A2016113","2016-04-22","250m_16_days_NDVI","h12v04",2016130115751,1,4666
"A2016129","2016-05-08","250m_16_days_NDVI","h12v04",2016147113010,1,6732
"A2016145","2016-05-24","250m_16_days_NDVI","h12v04",2016166160424,1,8460
"A2016161","2016-06-09","250m_16_days_NDVI","h12v04",2016184000509,1,8664
"A2016177","2016-06-25","250m_16_days_NDVI","h12v04",2016200095739,1,9023
"A2016193","2016-07-11","250m_16_days_NDVI","h12v04",2016215085230,1,8630
"A2016209","2016-07-27","250m_16_days_NDVI","h12v04",2016229083158,1,8608
"A2016225","2016-08-12","250m_16_days_NDVI","h12v04",2016243085451,1,8813
"A2016241","2016-08-28","250m_16_days_NDVI","h12v04",2016263150714,1,8810
"A2016257","2016-09-13","250m_16_days_NDVI","h12v04",2016274150402,1,8643
"A2016273","2016-09-29","250m_16_days_NDVI","h12v04",2016292070900,1,7033
"A2016289","2016-10-15","250m_16_days_NDVI","h12v04",2016306040209,1,5495
"A2016305","2016-10-31","250m_16_days_NDVI","h12v04",2016322044918,1,5495
"A2016321","2016-11-16","250m_16_days_NDVI","h12v04",2016340093917,1,5828
"A2016337","2016-12-02","250m_16_days_NDVI","h12v04",2016357042618,1,4487
"A2016353","2016-12-18","250m_16_days_NDVI","h12v04",2017010085957,1,3574
"A2017001","2017-01-01","250m_16_days_NDVI","h12v04",2017020221412,1,4540
"A2017017","2017-01-17","250m_16_days_NDVI","h12v04",2017034073739,1,3422
"A2017033","2017-02-02","250m_16_days_NDVI","h12v04",2017053061222,1,3905
"A2017049","2017-02-18","250m_16_days_NDVI","h12v04",2017066032813,1,4173
"A2017065","2017-03-06","250m_16_days_NDVI","h12v04",2017082120937,1,2368
"A2017081","2017-03-22","250m_16_days_NDVI","h12v04",2017111085122,1,3639
"A2017097","2017-04-07","250m_16_days_NDVI","h12v04",2017116142135,1,2773
"A2017113","2017-04-23","250m_16_days_NDVI","h12v04",2017131014222,1,5137
"A2017129","2017-05-09","250m_16_days_NDVI","h12v04",2017145231409,1,6494
"A2017145","2017-05-25","250m_16_days_NDVI","h12v04",2017164072233,1,8709
"A2017161","2017-06-10","250m_16_days_NDVI","h12v04",2017178081230,1,8385
"A2017177","2017-06-26","250m_16_days_NDVI","h12v04",2017194070315,1,8903
"A2017193","2017-07-12","250m_16_days_NDVI","h12v04",2017209233526,1,8760
"A2017209","2017-07-28","250m_16_days_NDVI","h12v04",2017234112057,1,8593
"A2017225","2017-08-13","250m_16_days_NDVI","h12v04",2017250141703,1,8519
"A2017241","2017-08-29","250m_16_days_NDVI","h12v04",2017262085546,1,8105
"A2017257","2017-09-14","250m_16_days_NDVI","h12v04",2017276132830,1,8125
"A2017273","2017-09-30","250m_16_days_NDVI","h12v04",2017290090340,1,7979
"A2017289","2017-10-16","250m_16_days_NDVI","h12v04",2017310141954,1,5348
"A2017305","2017-11-01","250m_16_days_NDVI","h12v04",2017325113259,1,5547
"A2017321","2017-11-17","250m_16_days_NDVI","h12v04",2017337222659,1,6831
"A2017337","2017-12-03","250m_16_days_NDVI","h12v04",2017353223728,1,6020
"A2017353","2017-12-19","250m_16_days_NDVI","h12v04",2018004224857,1,5040
"A2018001","2018-01-01","250m_16_days_NDVI","h12v04",2018017224335,1,5263
"A2018017","2018-01-17","250m_16_days_NDVI","h12v04",2018033223518,1,4564
"A2018033","2018-02-02","250m_16_days_NDVI","h12v04",2018049223556,1,2333
"A2018049","2018-02-18","250m_16_days_NDVI","h12v04",2018066170005,1,3962
"A2018065","2018-03-06","250m_16_days_NDVI","h12v04",2018082151717,1,4830
"A2018081","2018-03-22","250m_16_days_NDVI","h12v04",2018097234142,1,4820
"A2018097","2018-04-07","250m_16_days_NDVI","h12v04",2018113234211,1,2750
"A2018113","2018-04-23","250m_16_days_NDVI","h12v04",2018129235823,1,5128
"A2018129","2018-05-09","250m_16_days_NDVI","h12v04",2018151110658,1,6270
"A2018145","2018-05-25","250m_16_days_NDVI","h12v04",2018162000932,1,7745
"A2018161","2018-06-10","250m_16_days_NDVI","h12v04",2018177235723,1,8899
"A2018177","2018-06-26","250m_16_days_NDVI","h12v04",2018197102904,1,8887
"A2018193","2018-07-12","250m_16_days_NDVI","h12v04",2018210001425,1,8837
"A2018209","2018-07-28","250m_16_days_NDVI","h12v04",2018227125035,1,8987
"A2018225","2018-08-13","250m_16_days_NDVI","h12v04",2018241235601,1,8886
"A2018241","2018-08-29","250m_16_days_NDVI","h12v04",2018258000153,1,8591
"A2018257","2018-09-14","250m_16_days_NDVI","h12v04",2018282130537,1,8548
"A2018273","2018-09-30","250m_16_days_NDVI","h12v04",2018295111811,1,6432
"A2018289","2018-10-16","250m_16_days_NDVI","h12v04",2018313120027,1,5997
"A2018305","2018-11-01","250m_16_days_NDVI","h12v04",2018321224537,1,5137
"A2018321","2018-11-17","250m_16_days_NDVI","h12v04",2018338084038,1,7303
"A2018337","2018-12-03","250m_16_days_NDVI","h12v04",2018365153559,1,6890
"A2018353","2018-12-19","250m_16_days_NDVI","h12v04",2019009042849,1,4824
